,loan_column1,id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,name,ssn,birthday,gender,city,zip_code,visit_column1,visit_id,visit_timestamp,referrer,campaign_name
134,2120,26644307,22614312,1507193567,40000,Buying a pet,ACCEPTED,7.0,0,Αριστοτέλης Τσομώκος,540-91-3552,1985-12-11,M,Πρέβεζα,37640,0,0,0,,
135,2130,29876189,88745843,1508216462,150000,buying a pet,REJECTED,7.0,0,Παναγής Αρχαυλής,795-46-7353,1980-08-04,F,Γρεβενά,294 15,0,0,0,,
136,2139,41303075,41215957,1507412522,50000,buying a pet,ACCEPTED,6.7,0,Νεόφυτος Τσιγαρίδας,287-62-7400,1991-02-01,M,Καρδίτσα,02057,0,0,0,,
137,2174,64760392,51453919,1508559959,280000,Buying a pet,ACCEPTED,6.7,0,Πουλχερία Ανανιάδου,946-51-8824,1977-10-14,M,Καστοριά,33137,0,0,0,,
138,2190,95726669,47248599,1509372125,280000,Refinance existing loans,ACCEPTED,8.7,0,Ειρήνη-Ροδιά Αλεξοπούλου,793-52-2526,1982-12-12,F,Μεσολόγγι,60814,0,0,0,,
139,2277,74922937,5863725,1509028308,230000,Refinance existing loans,ACCEPTED,7.0,0,Νταίζη Γκούνη,635-93-3620,1984-01-02,M,Αθήνα,ΤΚ 14399,0,0,0,,
140,2281,95836622,48747986,1509372855,270000,Refinance existing loans,REJECTED,8.7,0,Ελισάβετ Κωστοπούλου,559-86-7347,1970-11-21,M,Ερμούπολη,380 47,0,0,0,,
141,2299,52656235,17575341,1507740533,70000,Refinance existing loans,REJECTED,7.0,0,Γιώργος Λιβανός,583-77-5067,1986-02-24,M,Μεσολόγγι,ΤΚ 37085,0,0,0,,
142,2332,99362623,5189086,1509402117,200000,Home purchase,ACCEPTED,8.7,0,Λύσανδρος Μπούκος,152-56-2689,1986-06-02,F,Χαλκίδα,31506,0,0,0,,
143,2350,70927889,40001665,1509192523,210000,Refinance existing loans,REJECTED,7.0,0,Πολυχρόνιος Σαουλίδης,512-51-5075,1970-03-26,F,Κοζάνη,ΤΚ 320 81,0,0,0,,
144,2409,61662257,84227340,1506882740,250000,Refinance existing loans,ACCEPTED,6.7,0,Θεολογία Οικονόμου,657-55-1053,1984-06-12,M,Χανιά,57624,0,0,0,,
145,2410,23985513,33548339,1508983599,200000,Refinance existing loans,REJECTED,6.7,0,Βησσαρία Τσανάκα,561-38-4056,1974-11-15,F,Σάμος,713 58,0,0,0,,
146,2412,20918161,32916206,1508840854,60000,buying a pet,REJECTED,8.7,44793974,Μιλτιάδης-Αρχέλαος Φραντζής,588-83-8404,1971-08-05,F,Αγ. Νικόλαος,ΤΚ 883 41,1806,44793974,1518129175,Twitter,display1
147,2412,20918161,32916206,1508840854,60000,buying a pet,REJECTED,8.7,44793974,Μιλτιάδης-Αρχέλαος Φραντζής,588-83-8404,1971-08-05,F,Αγ. Νικόλαος,ΤΚ 883 41,1807,44793974,1511188017,Twitter,display3
148,2412,20918161,32916206,1508840854,60000,buying a pet,REJECTED,8.7,44793974,Μιλτιάδης-Αρχέλαος Φραντζής,588-83-8404,1971-08-05,F,Αγ. Νικόλαος,ΤΚ 883 41,1808,44793974,1564868017,Facebook,display3
149,2429,14722067,35211297,1509225203,120000,home purchase,REJECTED,8.7,0,Στέλλα-Μαρωτέσα Φρονιμάκη,274-56-0344,1977-04-30,M,Ρόδος,ΤΚ 97583,0,0,0,,
150,2466,23689872,71062968,1508859466,190000,Refinance existing loans,ACCEPTED,8.7,65983710,Αγάπιος Ζορμπάς,856-13-9696,1995-01-05,F,Βόλος,90545,1841,65983710,1554882600,Facebook,display1
151,2466,23689872,71062968,1508859466,190000,Refinance existing loans,ACCEPTED,8.7,65983710,Αγάπιος Ζορμπάς,856-13-9696,1995-01-05,F,Βόλος,90545,1842,65983710,1514140990,Google,display3
152,2466,23689872,71062968,1508859466,190000,Refinance existing loans,ACCEPTED,8.7,65983710,Αγάπιος Ζορμπάς,856-13-9696,1995-01-05,F,Βόλος,90545,1843,65983710,1534363711,Google,display3
153,2518,22096493,1934735,1508392645,220000,Buying a pet,ACCEPTED,8.7,0,Παύλος Τσουκνίδας,491-73-4832,1977-03-10,F,Φλώρινα,971 34,0,0,0,,
154,2527,43112603,6330676,1506961999,50000,Buying a pet,ACCEPTED,7.0,0,Φωτεινός Καρυπίδης,678-84-8965,1990-12-19,F,Κατερίνη,47411,0,0,0,,
155,2621,60519822,74774847,1508995918,90000,Refinance existing loans,ACCEPTED,8.7,0,Πολυκράτης Θεοδοσίου,706-84-6150,1973-12-08,F,Χίος,33359,0,0,0,,
156,2646,13271382,49908795,1508946626,250000,Refinance existing loans,REJECTED,7.0,0,Θουκυδίδης Κιουπλιώτης,780-28-4289,1970-08-07,M,Σπάρτη,ΤΚ 105 27,0,0,0,,
157,2651,76543776,51712126,1508290107,300000,home purchase,REJECTED,6.7,0,Βασίλειος Νταβάς,170-59-1233,1976-07-02,F,Καλαμάτα,ΤΚ 982 52,0,0,0,,
158,2699,84427732,71265861,1507421424,210000,Buying a pet,REJECTED,8.7,0,Τατιάνα Δρακάκη,523-01-2357,1995-07-26,F,Λιβαδιά,508 67,0,0,0,,
159,2712,82475790,96156919,1508452349,150000,Refinance existing loans,ACCEPTED,6.7,20094606,Ανέστης Πολυχρόνης,339-95-0510,1973-04-13,F,Ξάνθη,ΤΚ 65479,0,0,0,,
160,2717,49835041,50792318,1507778188,50000,Refinance existing loans,ACCEPTED,14.0,0,Λουλουδένια-Θωμαίς Καφαντάρη,323-31-4609,1980-10-30,M,Ρόδος,ΤΚ 851 01,0,0,0,,
161,2791,16570231,65409249,1508425650,250000,Refinance existing loans,REJECTED,7.0,12614998,Τίτος Δημοβελής,883-71-1497,1972-12-28,F,Ναύπλιο,ΤΚ 682 09,2087,12614998,1564434596,Facebook,display1
162,2815,75749583,40530206,1509187417,90000,Buying a pet,REJECTED,14.0,0,Θεοδόσης-Ευσέβιος Ισάρης,250-00-8203,1981-05-22,M,Καστοριά,88285,0,0,0,,
163,2850,82816143,73791506,1508547212,90000,home purchase,ACCEPTED,6.7,0,Κάρολος Μυσιρλής,525-57-2329,1975-07-30,F,Κόρινθος,588 90,0,0,0,,
164,2940,73003233,60207856,1507299949,30000,Home purchase,REJECTED,8.7,34494296,Λεμονής Νιτσοτόλης,876-07-4229,1977-05-28,F,Λιβαδιά,14529,2217,34494296,1545890479,Google,display1
165,2940,73003233,60207856,1507299949,30000,Home purchase,REJECTED,8.7,34494296,Λεμονής Νιτσοτόλης,876-07-4229,1977-05-28,F,Λιβαδιά,14529,2218,34494296,1569536516,Google,display2
166,2940,73003233,60207856,1507299949,30000,Home purchase,REJECTED,8.7,34494296,Λεμονής Νιτσοτόλης,876-07-4229,1977-05-28,F,Λιβαδιά,14529,2219,34494296,1538881007,Twitter,display2
167,2940,73003233,60207856,1507299949,30000,Home purchase,REJECTED,8.7,34494296,Λεμονής Νιτσοτόλης,876-07-4229,1977-05-28,F,Λιβαδιά,14529,2220,34494296,1567561905,Google,display2
168,2942,50234120,83669149,1507728844,200000,Refinance existing loans,ACCEPTED,6.7,0,Βρασίδας-Περικλής Χαχούδης,187-22-7823,1979-04-23,M,Πολύγυρος,15333,0,0,0,,
169,2954,96485888,52706124,1509352527,290000,buying a pet,REJECTED,8.7,38153546,Θάλεια Χουρζαμάνη,426-19-2992,1978-10-24,M,Αργοστόλι,704 54,2223,38153546,1514845628,Google,display2
170,2954,96485888,52706124,1509352527,290000,buying a pet,REJECTED,8.7,38153546,Θάλεια Χουρζαμάνη,426-19-2992,1978-10-24,M,Αργοστόλι,704 54,2224,38153546,1538485305,Twitter,display2
171,2993,62907880,63586460,1507351192,120000,Buying a pet,REJECTED,8.7,0,Ευστράτιος Μιχαλέλλης,529-09-6900,1973-05-10,M,Άμφισσα,21930,0,0,0,,
172,3031,71840708,31953873,1506999346,210000,Refinance existing loans,REJECTED,7.0,0,Ρεβέκκα Μιχαηλίδου,805-76-3479,1976-09-21,M,Άμφισσα,49790,0,0,0,,
173,3033,21055103,80903083,1508260530,210000,Refinance existing loans,REJECTED,8.7,0,Αρχιμήδης Κακαβός,178-32-9681,1976-01-07,M,Ζάκυνθος,ΤΚ 05486,0,0,0,,
174,3064,10439706,14117096,1508322781,100000,Refinance existing loans,ACCEPTED,6.7,0,Άρτεμις Αρσενάκη,005-46-0210,1976-12-01,F,Κατερίνη,ΤΚ 27516,0,0,0,,
175,3169,94926016,63357978,1509287781,50000,Buying a pet,ACCEPTED,6.7,0,Πολύβια Κόλλια,048-37-1111,1981-10-08,M,Τρίπολη,ΤΚ 12697,0,0,0,,
176,3188,15789249,75698405,1508940942,20000,Refinance existing loans,REJECTED,8.7,63313931,Ρεγγίνα Μπιμπίκα,446-65-2146,1994-07-29,M,Χαλκίδα,03625,2421,63313931,1535568580,Facebook,display3
177,3188,15789249,75698405,1508940942,20000,Refinance existing loans,REJECTED,8.7,63313931,Ρεγγίνα Μπιμπίκα,446-65-2146,1994-07-29,M,Χαλκίδα,03625,2422,63313931,1554820579,Facebook,display3
178,3188,15789249,75698405,1508940942,20000,Refinance existing loans,REJECTED,8.7,63313931,Ρεγγίνα Μπιμπίκα,446-65-2146,1994-07-29,M,Χαλκίδα,03625,2423,63313931,1556515257,Twitter,display2
179,3204,32090561,51245633,1507669179,280000,Refinance existing loans,ACCEPTED,8.7,85387475,Κυριακή-Αθηνοδώρα Ντριβαλά,966-13-5884,1984-12-20,F,Φλώρινα,57706,0,0,0,,
180,3215,28084339,63895435,1508702384,20000,buying a pet,ACCEPTED,14.0,0,Ιάκωβος Μπλανάς,325-83-7675,1991-05-21,F,Καστοριά,84173,0,0,0,,
181,3232,78029094,24738489,1509212741,80000,Buying a pet,ACCEPTED,14.0,0,Δίκαιος Σμπρίνης,823-13-2753,1990-01-01,F,Λευκάδα,ΤΚ 25223,0,0,0,,
182,3258,92201521,28469419,1509163073,270000,Refinance existing loans,REJECTED,6.7,0,Χριστόφιλη Σταύρου,009-59-4659,1988-07-19,M,Πρέβεζα,17767,0,0,0,,
183,3264,64910096,17930003,1506950456,180000,Buying a pet,ACCEPTED,7.0,27714854,Φερενίκη Μπαλτατζή,575-02-5357,1990-04-25,F,Θεσσαλονίκη,ΤΚ 090 25,2477,27714854,1507992690,Google,display2
184,3307,79886069,54283487,1508059390,20000,Buying a pet,REJECTED,8.7,70424406,Ταξιάρχης Λάτσκος,561-15-7593,1973-09-16,F,Άμφισσα,ΤΚ 89299,2513,70424406,1524258260,Google,display2
185,3308,99598770,6623864,1507203541,290000,Home purchase,ACCEPTED,8.7,77709985,Τρισεύγενη Γκάγκα,631-35-0098,1981-10-06,F,Άμφισσα,14240,2514,77709985,1524949426,Facebook,display3
186,3308,99598770,6623864,1507203541,290000,Home purchase,ACCEPTED,8.7,77709985,Τρισεύγενη Γκάγκα,631-35-0098,1981-10-06,F,Άμφισσα,14240,2515,77709985,1523768450,Twitter,display2
187,3318,20521224,80075816,1507987196,60000,Refinance existing loans,ACCEPTED,14.0,0,Νίκη Τσιομπάνη,978-25-0290,1972-11-21,F,Έδεσσα,13080,0,0,0,,
188,3370,62138760,31487512,1507831668,30000,Refinance existing loans,REJECTED,8.7,0,Τρισεύγενη Γραμμένου,160-31-5364,1977-09-28,F,Ναύπλιο,025 03,0,0,0,,
189,3402,45757281,82815094,1507112760,280000,Buying a pet,REJECTED,8.7,0,Ευφροσύνη Λεντζίου,845-22-9006,1974-01-19,F,Καρδίτσα,49620,0,0,0,,
190,3434,13473800,82826946,1508491984,150000,home purchase,ACCEPTED,14.0,0,Αμφιτρίτη Πολίτου,415-73-5214,1973-12-08,F,Βόλος,ΤΚ 91762,0,0,0,,
191,3437,24620498,64873236,1507724986,50000,Refinance existing loans,ACCEPTED,8.7,0,Ιωάννης-Γκίκας Κυριαζής,146-19-5298,1982-10-03,M,Ηράκλειο,ΤΚ 283 23,0,0,0,,
192,3447,15783799,51429873,1507557921,40000,Refinance existing loans,REJECTED,8.7,0,Μηνάς Λώλος,701-72-6644,1974-04-17,F,Καλαμάτα,95189,0,0,0,,
193,3531,65771200,2706877,1508523788,300000,Home purchase,REJECTED,7.0,0,Ηράκλεια Δανδανίδου,944-85-6829,1988-03-16,F,Σπάρτη,92096,0,0,0,,
194,3535,63926313,39839982,1508470362,220000,Buying a pet,REJECTED,14.0,0,Λουίζα Πάντζιου,379-95-9548,1977-06-02,M,Φλώρινα,ΤΚ 37497,0,0,0,,
195,3563,61160889,73897556,1507918228,200000,Refinance existing loans,ACCEPTED,8.7,3648752,Εφραίμ Μωραΐτης,699-02-2023,1972-03-30,F,Μυτιλήνη,410 32,2696,3648752,1548010060,Facebook,display3
196,3563,61160889,73897556,1507918228,200000,Refinance existing loans,ACCEPTED,8.7,3648752,Εφραίμ Μωραΐτης,699-02-2023,1972-03-30,F,Μυτιλήνη,410 32,2697,3648752,1550248204,Google,display2
197,3563,61160889,73897556,1507918228,200000,Refinance existing loans,ACCEPTED,8.7,3648752,Εφραίμ Μωραΐτης,699-02-2023,1972-03-30,F,Μυτιλήνη,410 32,2698,3648752,1551708871,Twitter,display1
198,3569,19694120,85300985,1508827055,170000,home purchase,ACCEPTED,7.0,0,Πολύμνια Μάρα,673-41-9154,1974-07-06,M,Ζάκυνθος,120 81,0,0,0,,
199,3578,48661865,21627387,1507719664,260000,Refinance existing loans,ACCEPTED,6.7,53577213,Θεοδότη Γρηγοριάδου,621-05-1587,1994-10-10,M,Αλεξανδρούπολη,458 34,0,0,0,,
200,3579,67109589,79527279,1509196763,170000,Refinance existing loans,ACCEPTED,14.0,2970548,Χαράλαμπος Μποτώνης,219-03-0473,1979-10-06,M,Έδεσσα,ΤΚ 207 98,2706,2970548,1537469352,Facebook,display1
201,3579,67109589,79527279,1509196763,170000,Refinance existing loans,ACCEPTED,14.0,2970548,Χαράλαμπος Μποτώνης,219-03-0473,1979-10-06,M,Έδεσσα,ΤΚ 207 98,2707,2970548,1537259604,Facebook,display3
202,3579,67109589,79527279,1509196763,170000,Refinance existing loans,ACCEPTED,14.0,2970548,Χαράλαμπος Μποτώνης,219-03-0473,1979-10-06,M,Έδεσσα,ΤΚ 207 98,2708,2970548,1527788215,Google,display1
203,3598,96269942,96948305,1508847942,20000,Refinance existing loans,REJECTED,8.7,0,Βελισσαρία Λιούκα,121-25-4085,1986-01-01,M,Κόρινθος,500 26,0,0,0,,
204,3606,56787235,76998292,1509075732,270000,Buying a pet,REJECTED,14.0,0,Μόσχα Νικολουδάκη,214-80-4666,1970-02-11,F,Αλεξανδρούπολη,ΤΚ 829 82,0,0,0,,
205,3637,73314958,39604863,1509249031,30000,Home purchase,REJECTED,8.7,0,Αδαμαντία-Χάιδω Λουμπούτσκου,477-05-5104,1995-06-25,M,Καρδίτσα,33087,0,0,0,,
206,3649,78064671,92710622,1506927421,190000,Buying a pet,ACCEPTED,6.7,52777823,Ανδριανή Μαργαρίτη,481-79-6238,1978-07-24,M,Χανιά,ΤΚ 54138,2765,52777823,1524872873,Facebook,display3
207,3649,78064671,92710622,1506927421,190000,Buying a pet,ACCEPTED,6.7,52777823,Ανδριανή Μαργαρίτη,481-79-6238,1978-07-24,M,Χανιά,ΤΚ 54138,2766,52777823,1518171965,Facebook,display3
208,3649,78064671,92710622,1506927421,190000,Buying a pet,ACCEPTED,6.7,52777823,Ανδριανή Μαργαρίτη,481-79-6238,1978-07-24,M,Χανιά,ΤΚ 54138,2767,52777823,1529839473,Google,display2
209,3684,5006788,85473875,1508253160,170000,Refinance existing loans,REJECTED,14.0,0,Ιερόθεος Ζηρός,299-95-5125,1972-05-23,F,Πολύγυρος,ΤΚ 98252,0,0,0,,
210,3726,76705831,10746787,1508455463,50000,buying a pet,ACCEPTED,14.0,0,Φιλίππα Σκαφτούρου,319-28-4394,1982-02-14,M,Λευκάδα,ΤΚ 15898,0,0,0,,
211,3776,19856532,76270566,1508190166,120000,buying a pet,REJECTED,6.7,0,Νίκη Δημητρίου,112-21-9759,1989-03-30,F,Δράμα,10416,0,0,0,,
212,3837,35169532,25579595,1509191277,20000,Buying a pet,ACCEPTED,8.7,0,Σεβαστιανός Ταχμαζίδης,256-86-4325,1990-08-19,M,Ρόδος,ΤΚ 333 91,0,0,0,,
213,3871,11209428,71334499,1506944752,200000,Refinance existing loans,ACCEPTED,6.7,30618519,Πωλίνα Μπαλτατζή,264-81-1115,1970-03-13,F,Τρίπολη,35899,2941,30618519,1564018033,Facebook,display3
214,3871,11209428,71334499,1506944752,200000,Refinance existing loans,ACCEPTED,6.7,30618519,Πωλίνα Μπαλτατζή,264-81-1115,1970-03-13,F,Τρίπολη,35899,2942,30618519,1528806728,Twitter,display3
215,3871,11209428,71334499,1506944752,200000,Refinance existing loans,ACCEPTED,6.7,30618519,Πωλίνα Μπαλτατζή,264-81-1115,1970-03-13,F,Τρίπολη,35899,2943,30618519,1567035417,Facebook,display1
216,3871,11209428,71334499,1506944752,200000,Refinance existing loans,ACCEPTED,6.7,30618519,Πωλίνα Μπαλτατζή,264-81-1115,1970-03-13,F,Τρίπολη,35899,2944,30618519,1513971961,Facebook,display2
217,3887,24491151,61639536,1507219242,190000,Refinance existing loans,REJECTED,8.7,0,Βιργινία Μάλαμα,525-79-0087,1989-07-29,F,Πύργος,674 47,0,0,0,,
218,3932,63643513,64354347,1508404939,170000,Refinance existing loans,ACCEPTED,7.0,0,Δημήτρης Εσπερίδης,837-62-4012,1977-04-16,F,Λιβαδιά,ΤΚ 97733,0,0,0,,
219,3939,9093986,12385364,1507641909,200000,Home purchase,REJECTED,6.7,0,Ευστάθιος-Μαγδαληνός Θηβαίος,057-82-6962,1985-01-12,F,Σέρρες,ΤΚ 492 78,0,0,0,,
220,3954,83241693,92342687,1507139752,290000,Buying a pet,REJECTED,6.7,0,Εμμανουήλ Σιτόπουλος,892-46-1804,1988-09-25,M,Ιωάννινα,ΤΚ 47948,0,0,0,,
221,3980,67187246,5410837,1507386052,60000,home purchase,REJECTED,14.0,0,Δημοσθένης Καρακάξης,315-33-0622,1972-09-01,M,Καρδίτσα,ΤΚ 21213,0,0,0,,
222,3986,46433571,49521170,1508402679,20000,Refinance existing loans,ACCEPTED,7.0,38017667,Πωλίνα Νώε,674-82-7420,1988-05-29,F,Κέρκυρα,ΤΚ 695 55,3038,38017667,1518791536,Twitter,display1
223,3986,46433571,49521170,1508402679,20000,Refinance existing loans,ACCEPTED,7.0,38017667,Πωλίνα Νώε,674-82-7420,1988-05-29,F,Κέρκυρα,ΤΚ 695 55,3039,38017667,1536566960,Twitter,display3
224,3987,40047044,90695425,1507756825,280000,Refinance existing loans,REJECTED,6.7,0,Αυξέντιος Τσώτσης,605-76-3575,1995-05-23,M,Μυτιλήνη,ΤΚ 313 46,0,0,0,,
225,4006,41404592,48511186,1507659075,20000,Refinance existing loans,ACCEPTED,8.7,64950959,Φοίβος Σύκας,262-39-1042,1995-08-09,F,Ιωάννινα,ΤΚ 48109,3067,64950959,1553571325,Facebook,display1
226,4006,41404592,48511186,1507659075,20000,Refinance existing loans,ACCEPTED,8.7,64950959,Φοίβος Σύκας,262-39-1042,1995-08-09,F,Ιωάννινα,ΤΚ 48109,3068,64950959,1531955766,Facebook,display1
227,4006,41404592,48511186,1507659075,20000,Refinance existing loans,ACCEPTED,8.7,64950959,Φοίβος Σύκας,262-39-1042,1995-08-09,F,Ιωάννινα,ΤΚ 48109,3069,64950959,1565328538,Twitter,display1
228,4013,61235500,89035323,1507106207,20000,Buying a pet,REJECTED,8.7,80415779,Πανορμίτης Βελεντζάς,533-40-6997,1979-07-06,M,Χαλκίδα,ΤΚ 439 89,3079,80415779,1511942610,Google,display3
229,4013,61235500,89035323,1507106207,20000,Buying a pet,REJECTED,8.7,80415779,Πανορμίτης Βελεντζάς,533-40-6997,1979-07-06,M,Χαλκίδα,ΤΚ 439 89,3080,80415779,1528354537,Facebook,display1
230,4013,61235500,89035323,1507106207,20000,Buying a pet,REJECTED,8.7,80415779,Πανορμίτης Βελεντζάς,533-40-6997,1979-07-06,M,Χαλκίδα,ΤΚ 439 89,3081,80415779,1554820773,Twitter,display1
231,4016,57155559,11980068,1507332336,20000,Refinance existing loans,REJECTED,6.7,10959272,Έκτορας Ραφιός,477-14-2616,1989-02-13,M,Τρίπολη,ΤΚ 00476,3082,10959272,1565011364,Google,display3
232,4016,57155559,11980068,1507332336,20000,Refinance existing loans,REJECTED,6.7,10959272,Έκτορας Ραφιός,477-14-2616,1989-02-13,M,Τρίπολη,ΤΚ 00476,3083,10959272,1530947792,Facebook,display2
233,4024,66553467,10393745,1508038937,80000,Refinance existing loans,ACCEPTED,6.7,0,Θεόπιστος Ζώνιος,845-82-3685,1988-10-12,F,Λάρισα,541 08,0,0,0,,
234,4042,72373981,92770981,1508153349,90000,Buying a pet,REJECTED,8.7,0,Θεόδουλος Πολυχρόνης,282-49-9810,1977-04-11,F,Θεσσαλονίκη,102 34,0,0,0,,
235,4045,36965966,9168096,1507922122,180000,Buying a pet,REJECTED,6.7,59554473,Στέλλα Σταυρίδου,254-58-1582,1986-05-07,F,Σέρρες,48480,3092,59554473,1564040446,Google,display2
236,4045,36965966,9168096,1507922122,180000,Buying a pet,REJECTED,6.7,59554473,Στέλλα Σταυρίδου,254-58-1582,1986-05-07,F,Σέρρες,48480,3093,59554473,1517973742,Twitter,display1
237,4045,36965966,9168096,1507922122,180000,Buying a pet,REJECTED,6.7,59554473,Στέλλα Σταυρίδου,254-58-1582,1986-05-07,F,Σέρρες,48480,3094,59554473,1522616695,Twitter,display1
